name,key,country,value,year,units,row_idx,col_idx,source_model,source_image,source
Distribution expenses,Financial Services,Worldwide,-1032,2023,€ million,3,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Distribution expenses,Financial Services,Worldwide,-1046,2022,€ million,3,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Administrative expenses,Volkswagen Group,Worldwide,-12724,2023,€ million,4,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Administrative expenses,Volkswagen Group,Worldwide,-11655,2022,€ million,4,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Administrative expenses,Automotive,Worldwide,-10007,2023,€ million,4,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Administrative expenses,Automotive,Worldwide,-9074,2022,€ million,4,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Administrative expenses,Financial Services,Worldwide,-2717,2023,€ million,4,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Administrative expenses,Financial Services,Worldwide,-2582,2022,€ million,4,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Net other operating result,Volkswagen Group,Worldwide,-4382,2023,€ million,5,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Net other operating result,Volkswagen Group,Worldwide,1421,2022,€ million,5,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Net other operating result,Automotive,Worldwide,-4061,2023,€ million,5,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Net other operating result,Automotive,Worldwide,1518,2022,€ million,5,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Net other operating result,Financial Services,Worldwide,-321,2023,€ million,5,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Net other operating result,Financial Services,Worldwide,-97,2022,€ million,5,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Operating result,Volkswagen Group,Worldwide,22576,2023,€ million,6,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Operating result,Volkswagen Group,Worldwide,22109,2022,€ million,6,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Operating result,Automotive,Worldwide,18784,2023,€ million,6,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Operating result,Automotive,Worldwide,16471,2022,€ million,6,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Operating result,Financial Services,Worldwide,3792,2023,€ million,6,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Operating result,Financial Services,Worldwide,5638,2022,€ million,6,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Operating return on sales,Volkswagen Group,Worldwide,7.0,2023,%,7,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Operating return on sales,Volkswagen Group,Worldwide,7.9,2022,%,7,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Operating return on sales,Automotive,Worldwide,7.0,2023,%,7,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Operating return on sales,Automotive,Worldwide,7.1,2022,%,7,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Operating return on sales,Financial Services,Worldwide,7.0,2023,%,7,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Operating return on sales,Financial Services,Worldwide,12.1,2022,%,7,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Share of profits and losses of equity-accounted investments,Volkswagen Group,Worldwide,2291,2023,€ million,8,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Share of profits and losses of equity-accounted investments,Volkswagen Group,Worldwide,2403,2022,€ million,8,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Share of profits and losses of equity-accounted investments,Automotive,Worldwide,2287,2023,€ million,8,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Share of profits and losses of equity-accounted investments,Financial Services,Worldwide,55,2023,€ million,8,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Share of profits and losses of equity-accounted investments,Financial Services,Worldwide,116,2022,€ million,8,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Interest result and Other financial result,Volkswagen Group,Worldwide,-1673,2023,€ million,9,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Interest result and Other financial result,Volkswagen Group,Worldwide,-2442,2022,€ million,9,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Interest result and Other financial result,Automotive,Worldwide,-1602,2023,€ million,9,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Interest result and Other financial result,Automotive,Worldwide,-2283,2022,€ million,9,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Interest result and Other financial result,Financial Services,Worldwide,-71,2023,€ million,9,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Interest result and Other financial result,Financial Services,Worldwide,-159,2022,€ million,9,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Financial result,Volkswagen Group,Worldwide,618,2023,€ million,10,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Financial result,Volkswagen Group,Worldwide,-40,2022,€ million,10,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Financial result,Automotive,Worldwide,635,2023,€ million,10,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Financial result,Automotive,Worldwide,3,2022,€ million,10,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Financial result,Financial Services,Worldwide,-17,2023,€ million,10,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Financial result,Financial Services,Worldwide,-43,2022,€ million,10,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings before tax,Volkswagen Group,Worldwide,23194,2023,€ million,11,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings before tax,Volkswagen Group,Worldwide,22070,2022,€ million,11,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings before tax,Automotive,Worldwide,19419,2023,€ million,11,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings before tax,Automotive,Worldwide,16474,2022,€ million,11,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings before tax,Financial Services,Worldwide,3775,2023,€ million,11,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings before tax,Financial Services,Worldwide,5595,2022,€ million,11,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Income tax expense,Volkswagen Group,Worldwide,-5266,2023,€ million,12,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Income tax expense,Volkswagen Group,Worldwide,-6217,2022,€ million,12,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Income tax expense,Automotive,Worldwide,-4182,2023,€ million,12,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Income tax expense,Automotive,Worldwide,-4249,2022,€ million,12,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Income tax expense,Financial Services,Worldwide,-1084,2023,€ million,12,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Income tax expense,Financial Services,Worldwide,-1969,2022,€ million,12,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings after tax,Volkswagen Group,Worldwide,17928,2023,€ million,13,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings after tax,Volkswagen Group,Worldwide,15852,2022,€ million,13,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings after tax,Automotive,Worldwide,15236,2023,€ million,13,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings after tax,Automotive,Worldwide,12226,2022,€ million,13,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings after tax,Financial Services,Worldwide,2692,2023,€ million,13,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings after tax,Financial Services,Worldwide,3627,2022,€ million,13,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Noncontrolling interests,Volkswagen Group,Worldwide,1329,2023,€ million,14,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Noncontrolling interests,Volkswagen Group,Worldwide,395,2022,€ million,14,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Noncontrolling interests,Automotive,Worldwide,1209,2023,€ million,14,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Noncontrolling interests,Automotive,Worldwide,270,2022,€ million,14,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Noncontrolling interests,Financial Services,Worldwide,120,2023,€ million,14,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Noncontrolling interests,Financial Services,Worldwide,125,2022,€ million,14,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings attributable to Volkswagen AG hybrid capital investors,Volkswagen Group,Worldwide,586,2023,€ million,15,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings attributable to Volkswagen AG hybrid capital investors,Volkswagen Group,Worldwide,576,2022,€ million,15,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings attributable to Volkswagen AG hybrid capital investors,Automotive,Worldwide,586,2023,€ million,15,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings attributable to Volkswagen AG hybrid capital investors,Financial Services,Worldwide,0,2023,€ million,15,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings attributable to Volkswagen AG hybrid capital investors,Financial Services,Worldwide,0,2022,€ million,15,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings attributable to Volkswagen AG shareholders,Volkswagen Group,Worldwide,16013,2023,€ million,16,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings attributable to Volkswagen AG shareholders,Volkswagen Group,Worldwide,14881,2022,€ million,16,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings attributable to Volkswagen AG shareholders,Automotive,Worldwide,13442,2023,€ million,16,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings attributable to Volkswagen AG shareholders,Automotive,Worldwide,11380,2022,€ million,16,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings attributable to Volkswagen AG shareholders,Financial Services,Worldwide,2572,2023,€ million,16,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
Earnings attributable to Volkswagen AG shareholders,Financial Services,Worldwide,3502,2022,€ million,16,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_044_table_00_kpis.json
