name,key,country,value,year,units,row_idx,col_idx,source_model,source_image,source
Closing price,Ordinary share,Worldwide,139.1,2018,€,7,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Closing price,Ordinary share,Worldwide,168.7,2017,€,7,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price performance,Ordinary share,Worldwide,51.9,2021,%,8,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price performance,Ordinary share,Worldwide,-1.8,2020,%,8,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price performance,Ordinary share,Worldwide,24.6,2019,%,8,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price performance,Ordinary share,Worldwide,-17.5,2018,%,8,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price performance,Ordinary share,Worldwide,23.4,2017,%,8,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual high,Ordinary share,Worldwide,327.2,2021,€,9,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual high,Ordinary share,Worldwide,183.1,2020,€,9,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual high,Ordinary share,Worldwide,182.5,2019,€,9,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual high,Ordinary share,Worldwide,188.0,2018,€,9,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual high,Ordinary share,Worldwide,173.95,2017,€,9,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual low,Ordinary share,Worldwide,165.7,2021,€,10,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual low,Ordinary share,Worldwide,101.5,2020,€,10,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual low,Ordinary share,Worldwide,135.6,2019,€,10,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual low,Ordinary share,Worldwide,131.1,2018,€,10,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual low,Ordinary share,Worldwide,128.7,2017,€,10,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Closing price,Preferred share,Worldwide,177.48,2021,€,11,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Closing price,Preferred share,Worldwide,152.42,2020,€,11,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Closing price,Preferred share,Worldwide,176.24,2019,€,11,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Closing price,Preferred share,Worldwide,138.92,2018,€,11,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Closing price,Preferred share,Worldwide,166.45,2017,€,11,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price performance,Preferred share,Worldwide,16.4,2021,%,12,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price performance,Preferred share,Worldwide,-13.5,2020,%,12,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price performance,Preferred share,Worldwide,26.9,2019,%,12,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price performance,Preferred share,Worldwide,-16.5,2018,%,12,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price performance,Preferred share,Worldwide,24.8,2017,%,12,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual high,Preferred share,Worldwide,246.55,2021,€,13,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual high,Preferred share,Worldwide,185.52,2020,€,13,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual high,Preferred share,Worldwide,184.24,2019,€,13,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual high,Preferred share,Worldwide,188.5,2018,€,13,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual high,Preferred share,Worldwide,178.1,2017,€,13,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual low,Preferred share,Worldwide,144.8,2021,€,14,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual low,Preferred share,Worldwide,87.2,2020,€,14,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual low,Preferred share,Worldwide,134.76,2019,€,14,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual low,Preferred share,Worldwide,133.7,2018,€,14,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Annual low,Preferred share,Worldwide,125.35,2017,€,14,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Beta factor,Total,Worldwide,1.16,2021,factor,15,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Beta factor,Total,Worldwide,1.26,2020,factor,15,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Beta factor,Total,Worldwide,1.17,2019,factor,15,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Beta factor,Total,Worldwide,1.17,2018,factor,15,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Beta factor,Total,Worldwide,1.12,2017,factor,15,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Market capitalization,Total,Worldwide,112.8,2021,€ billion,16,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Market capitalization,Total,Worldwide,81.6,2020,€ billion,16,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Market capitalization,Total,Worldwide,87.5,2019,€ billion,16,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Market capitalization,Total,Worldwide,69.7,2018,€ billion,16,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Market capitalization,Total,Worldwide,84.1,2017,€ billion,16,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Equity attributable to Volkswagen AG shareholders and hybrid capital investors,Total,Worldwide,144.4,2021,€ billion,17,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Equity attributable to Volkswagen AG shareholders and hybrid capital investors,Total,Worldwide,127.0,2020,€ billion,17,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Equity attributable to Volkswagen AG shareholders and hybrid capital investors,Total,Worldwide,121.8,2019,€ billion,17,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Equity attributable to Volkswagen AG shareholders and hybrid capital investors,Total,Worldwide,117.1,2018,€ billion,17,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Equity attributable to Volkswagen AG shareholders and hybrid capital investors,Total,Worldwide,108.8,2017,€ billion,17,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Ratio of market capitalization to equity,Total,Worldwide,0.78,2021,factor,18,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Ratio of market capitalization to equity,Total,Worldwide,0.64,2020,factor,18,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Ratio of market capitalization to equity,Total,Worldwide,0.72,2019,factor,18,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Ratio of market capitalization to equity,Total,Worldwide,0.6,2018,factor,18,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Ratio of market capitalization to equity,Total,Worldwide,0.77,2017,factor,18,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Earnings per ordinary share,basic,Worldwide,29.59,2021,€,19,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Earnings per ordinary share,basic,Worldwide,16.6,2020,€,19,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Earnings per ordinary share,basic,Worldwide,26.6,2019,€,19,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Earnings per ordinary share,basic,Worldwide,23.57,2018,€,19,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Earnings per ordinary share,basic,Worldwide,22.28,2017,€,19,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Earnings per ordinary share,diluted,Worldwide,29.59,2021,€,20,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Earnings per ordinary share,diluted,Worldwide,16.6,2020,€,20,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Earnings per ordinary share,diluted,Worldwide,26.6,2019,€,20,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Earnings per ordinary share,diluted,Worldwide,23.57,2018,€,20,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Earnings per ordinary share,diluted,Worldwide,22.28,2017,€,20,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Equity attributable to Volkswagen AG shareholders and hybrid capital investors,Total,Worldwide,288.15,2021,€,21,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Equity attributable to Volkswagen AG shareholders and hybrid capital investors,Total,Worldwide,253.44,2020,€,21,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Equity attributable to Volkswagen AG shareholders and hybrid capital investors,Total,Worldwide,242.93,2019,€,21,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Equity attributable to Volkswagen AG shareholders and hybrid capital investors,Total,Worldwide,233.63,2018,€,21,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Equity attributable to Volkswagen AG shareholders and hybrid capital investors,Total,Worldwide,217.13,2017,€,21,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price/earnings ratio,Ordinary share,Worldwide,8.7,2021,factor,22,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price/earnings ratio,Ordinary share,Worldwide,10.2,2020,factor,22,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price/earnings ratio,Ordinary share,Worldwide,6.5,2019,factor,22,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price/earnings ratio,Ordinary share,Worldwide,5.9,2018,factor,22,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price/earnings ratio,Ordinary share,Worldwide,7.5,2017,factor,22,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price/earnings ratio,Preferred share,Worldwide,6.0,2021,factor,23,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price/earnings ratio,Preferred share,Worldwide,9.1,2020,factor,23,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price/earnings ratio,Preferred share,Worldwide,6.6,2019,factor,23,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price/earnings ratio,Preferred share,Worldwide,5.9,2018,factor,23,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Price/earnings ratio,Preferred share,Worldwide,7.3,2017,factor,23,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Dividend yield,Ordinary share,Worldwide,2.9,2021,%,24,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Dividend yield,Ordinary share,Worldwide,2.8,2020,%,24,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Dividend yield,Ordinary share,Worldwide,2.8,2019,%,24,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Dividend yield,Ordinary share,Worldwide,3.5,2018,%,24,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Dividend yield,Ordinary share,Worldwide,2.3,2017,%,24,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Dividend yield,Preferred share,Worldwide,4.3,2021,%,25,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Dividend yield,Preferred share,Worldwide,3.2,2020,%,25,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Dividend yield,Preferred share,Worldwide,2.8,2019,%,25,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Dividend yield,Preferred share,Worldwide,3.5,2018,%,25,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Dividend yield,Preferred share,Worldwide,2.4,2017,%,25,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen ordinary shares,Total,Worldwide,6.1,2021,€ billion,26,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen ordinary shares,Total,Worldwide,3.1,2020,€ billion,26,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen ordinary shares,Total,Worldwide,3.3,2019,€ billion,26,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen ordinary shares,Total,Worldwide,4.3,2018,€ billion,26,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen ordinary shares,Total,Worldwide,3.5,2017,€ billion,26,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen ordinary shares,Total,Worldwide,23.3,2021,million shares,27,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen ordinary shares,Total,Worldwide,21.6,2020,million shares,27,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen ordinary shares,Total,Worldwide,20.9,2019,million shares,27,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen ordinary shares,Total,Worldwide,28.0,2018,million shares,27,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen ordinary shares,Total,Worldwide,23.6,2017,million shares,27,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen preferred shares,Total,Worldwide,58.8,2021,€ billion,28,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen preferred shares,Total,Worldwide,49.8,2020,€ billion,28,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen preferred shares,Total,Worldwide,41.0,2019,€ billion,28,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
Turnover of Volkswagen preferred shares,Total,Worldwide,54.1,2018,€ billion,28,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management-report-vw-ar21_page_032_table_00_kpis.json
